CustomerID,Name,Gender,Age,Annual Income ($),Profession,Cases,Sessions,Category,Satisfaction,Date,Resolution Time,Resolved
1383,,Female,51,51661,Entertainment,4,4,Custody,4,2021-03-03,50,Yes
1384,,Female,47,152910,Artist,2,0,Divorce,4,2021-03-04,49,Yes
1385,,Male,56,114556,Entertainment,0,3,Adoption,4,2021-03-05,24,Yes
1386,,Male,25,143455,Healthcare,3,4,Divorce,5,2021-03-06,6,Yes
1387,,Male,38,173096,Healthcare,3,1,Custody,3,2021-03-07,38,Yes
1388,,Male,32,76521,Engineer,4,2,Adoption,3,2021-03-07,15,Yes
1389,,Female,31,121172,Healthcare,0,1,Custody,3,2021-03-07,20,Yes
1390,,Female,28,117763,Artist,2,0,Custody,5,2021-03-08,51,Yes
1391,,Female,44,56492,Homemaker,2,5,Custody,4,2021-03-08,19,Yes
1392,,Male,44,156422,Entertainment,0,0,Custody,3,2021-03-09,26,Yes
1393,,Male,72,131863,Artist,1,5,Willmaking,4,2021-03-10,16,Yes
1394,,Male,59,118096,Lawyer,4,4,Adoption,5,2021-03-14,16,Yes
1395,,Female,45,115184,Homemaker,4,5,Divorce,4,2021-03-15,38,Yes
1396,,Female,60,112530,Entertainment,4,4,Willmaking,5,2021-03-16,11,Yes
1397,,Male,42,54251,Artist,1,5,Divorce,4,2021-03-16,30,Yes
1398,,Male,51,149685,Executive,3,2,Adoption,3,2021-03-19,25,Yes
1399,,Female,71,89765,Artist,1,1,Willmaking,5,2021-03-19,6,Yes
1948,,Female,27,62504,Artist,0,1,Childcare,3,2022-06-14,22,Yes
1401,,Female,55,177701,Entertainment,3,4,Custody,3,2021-03-21,6,Yes
1402,,Female,51,84793,Homemaker,4,2,Custody,3,2021-03-22,16,Yes
269,,Female,26,145704,Marketing,1,1,Childcare,5,2019-03-31,34,Yes
1769,,Female,46,124995,Healthcare,2,0,Childcare,4,2022-09-20,7,Yes
1405,,Female,28,146877,Healthcare,3,1,Divorce,5,2021-03-25,38,Yes
1406,,Female,45,62935,Artist,2,4,Custody,3,2021-03-26,17,Yes
1407,,Female,26,66952,Entertainment,0,3,Divorce,5,2021-03-27,19,Yes
1408,,Female,32,153465,Lawyer,2,5,Divorce,5,2021-03-29,35,Yes
1409,,Female,31,67178,Entertainment,3,6,Divorce,4,2021-03-31,54,Yes
1410,,Female,55,115754,Engineer,2,4,Adoption,4,2021-03-31,54,Yes
1411,,Female,42,178214,Artist,1,0,Custody,3,2021-04-03,40,Yes
1412,,Female,49,186470,Artist,1,3,Adoption,4,2021-04-04,9,Yes
632,,Female,41,174109,Entertainment,4,6,Childcare,5,2018-09-25,52,Yes
1058,,Female,51,61355,Healthcare,4,4,Childcare,4,2019-03-19,11,Yes
1797,,Female,23,126015,Healthcare,1,0,Childcare,3,2020-02-24,31,Yes
1416,,Female,70,184222,Healthcare,4,6,Willmaking,3,2021-04-10,17,Yes
1417,,Male,40,71543,Entertainment,4,0,Divorce,4,2021-04-13,21,Yes
1418,,Male,65,187305,Engineer,2,3,Childcare,3,2018-08-05,39,Yes
1419,,Female,68,147719,Lawyer,3,4,Willmaking,3,2021-04-14,6,Yes
1420,,Female,43,174836,Healthcare,4,1,Custody,4,2021-04-14,24,Yes
1421,,Male,60,74407,Doctor,3,0,Divorce,5,2021-04-16,14,Yes
1422,,Female,24,130706,,2,5,Custody,3,2021-04-16,34,Yes
1423,,Male,54,130055,Healthcare,1,5,Divorce,4,2021-04-18,32,Yes
1424,,Male,66,88707,Healthcare,1,4,Willmaking,5,2021-04-21,9,Yes
1425,,Female,38,172915,Doctor,4,1,Willmaking,3,2021-04-21,7,Yes
1426,,Male,31,162762,Healthcare,4,1,Divorce,4,2021-04-22,50,Yes
1427,,Male,44,154821,Doctor,0,3,Adoption,5,2021-04-23,51,Yes
890,,Female,39,149379,Lawyer,1,1,Childcare,4,2019-11-07,24,Yes
1429,,Male,35,61986,Executive,3,5,Custody,5,2021-04-24,34,Yes
616,,Female,60,77857,Artist,1,6,Childcare,4,2018-06-19,27,Yes
1804,,Female,28,80000,Entertainment,3,5,Childcare,4,2016-09-03,45,Yes
1432,,Female,65,140516,Artist,0,4,Willmaking,4,2021-04-28,19,Yes
245,,Female,64,57605,Doctor,2,5,Childcare,4,2019-10-26,12,Yes
1000,,Female,45,134282,Artist,2,2,Childcare,4,2018-02-09,17,Yes
1435,,Female,30,99902,Engineer,4,1,Adoption,5,2021-04-30,17,Yes
1141,,Female,54,46000,Entertainment,1,4,Childcare,4,2014-10-28,44,Yes
1437,,Male,47,97455,,4,3,Divorce,4,2021-05-02,34,Yes
1438,,Female,43,133822,Marketing,4,1,Adoption,5,2021-05-02,24,Yes
1439,,Female,39,175424,Artist,4,0,Divorce,5,2021-05-03,34,Yes
1440,,Female,41,93866,Entertainment,1,3,Custody,4,2021-05-03,35,Yes
1441,,Female,32,141307,Healthcare,1,0,Custody,5,2021-05-05,22,Yes
1442,,Female,51,121528,Healthcare,2,5,Custody,4,2021-05-06,16,Yes
1443,,Male,28,172011,Doctor,2,6,Adoption,3,2021-05-06,15,Yes
1444,,Male,49,68138,Healthcare,0,1,Divorce,5,2021-05-07,37,Yes
667,,Female,22,91358,Entertainment,4,1,Childcare,3,2018-03-17,24,Yes
1446,,Female,32,124194,Doctor,3,2,Custody,4,2021-05-09,10,Yes
1447,,Male,34,188696,Homemaker,0,5,Custody,3,2021-05-09,50,Yes
1475,,Female,56,135742,Healthcare,0,5,Childcare,3,2019-03-23,20,Yes
1449,,Female,53,166650,Healthcare,4,2,Divorce,4,2021-05-14,22,Yes
1450,,Male,67,52727,Artist,4,4,Willmaking,4,2021-05-16,7,Yes
1451,,Male,40,126469,Entertainment,2,3,Adoption,5,2021-05-16,17,Yes
1547,,Female,23,111760,Executive,4,0,Childcare,5,2018-04-11,33,Yes
1453,,Female,26,68901,Doctor,1,6,Adoption,4,2021-05-19,20,Yes
1431,,Female,34,129659,Entertainment,0,2,Childcare,3,2020-09-19,42,Yes
1455,,Male,25,150012,Healthcare,1,4,Divorce,5,2021-05-23,44,Yes
1456,,Male,52,109263,Entertainment,4,3,Custody,5,2021-05-23,49,Yes
1457,,Female,33,189369,Healthcare,3,4,Custody,4,2021-05-24,29,Yes
1458,,Female,31,80808,Artist,4,2,Divorce,4,2021-05-27,37,Yes
1459,,Female,44,81640,Entertainment,2,5,Divorce,4,2021-05-30,49,Yes
334,,Female,29,182162,Artist,0,1,Childcare,4,2022-08-28,46,Yes
1461,,Male,55,57535,Entertainment,1,1,Adoption,5,2021-05-31,28,Yes
757,,Female,36,56848,Artist,2,5,Childcare,3,2018-09-10,23,Yes
1463,,Female,74,133214,Marketing,1,0,Willmaking,4,2021-06-02,13,Yes
1940,,Female,47,60790,Artist,0,6,Childcare,5,2018-01-22,43,Yes
1465,,Female,32,157759,Artist,1,2,Custody,4,2021-06-03,7,Yes
1466,,Female,62,184813,Executive,2,4,Willmaking,5,2021-06-06,14,Yes
1467,,Female,31,186723,Entertainment,2,3,Custody,4,2021-06-06,26,Yes
1468,,Male,46,187253,Executive,1,4,Willmaking,4,2021-06-07,15,Yes
1469,,Male,29,81718,Entertainment,0,0,Custody,4,2021-06-08,6,Yes
1470,,Female,35,92100,Artist,3,6,Custody,5,2021-06-10,37,Yes
1471,,Male,23,64484,Homemaker,4,6,Adoption,4,2021-06-13,22,Yes
1472,,Male,57,150019,Doctor,0,4,Divorce,4,2021-06-15,7,Yes
1473,,Female,67,69024,Healthcare,1,6,Willmaking,3,2021-06-16,15,Yes
1474,,Male,27,171194,Artist,2,0,Adoption,3,2021-06-18,32,Yes
316,,Female,63,78000,Healthcare,4,3,Childcare,5,2014-06-19,54,Yes
1476,,Female,27,100099,Healthcare,0,4,Custody,3,2021-06-22,42,Yes
1477,,Female,73,53452,Entertainment,0,1,Willmaking,4,2021-06-23,11,Yes
1478,,Female,28,164435,Lawyer,4,5,Divorce,4,2021-06-24,6,Yes
1479,,Male,44,172407,Doctor,3,2,Willmaking,4,2021-06-25,14,Yes
1480,,Female,36,84781,Executive,3,3,Divorce,4,2021-06-28,26,Yes
1059,,Female,46,174530,Lawyer,1,3,Childcare,4,2020-10-15,22,Yes
1584,,Female,51,114741,Artist,3,5,Childcare,5,2019-09-13,54,Yes
1483,,Male,48,150765,Homemaker,2,5,Divorce,4,2021-07-03,38,Yes
1484,,Female,31,154456,,3,5,Adoption,5,2021-07-04,22,Yes
1485,,Male,30,137206,Artist,2,5,Custody,3,2021-07-04,15,Yes
1486,,Female,57,146950,Doctor,4,4,Willmaking,3,2021-07-06,18,Yes
1487,,Female,37,56647,Doctor,4,6,Custody,4,2021-07-08,23,Yes
1488,,Female,40,174275,Healthcare,3,2,Custody,5,2021-07-10,17,Yes
1489,,Male,58,97705,Homemaker,2,1,Adoption,5,2021-07-11,34,Yes
1490,,Female,52,117477,Healthcare,0,0,Custody,4,2021-07-18,48,Yes
1491,,Male,45,188984,Lawyer,0,3,Willmaking,3,2021-07-19,19,Yes
1492,,Male,32,119238,Artist,3,1,Custody,3,2021-07-20,12,Yes
1493,,Male,35,87923,Entertainment,2,5,Divorce,5,2021-07-22,27,Yes
1494,,Male,43,128573,Executive,3,1,Willmaking,4,2021-07-23,9,Yes
1495,,Female,67,79677,Artist,3,6,Willmaking,3,2021-07-23,6,Yes
1021,,Female,32,46000,Marketing,1,3,Childcare,5,2015-02-09,34,Yes
1497,,Female,40,135164,Artist,3,1,Divorce,4,2021-07-27,8,Yes
1498,,Male,40,165194,Artist,1,6,Custody,5,2021-07-28,54,Yes
1499,,Male,32,126060,Doctor,3,0,Divorce,5,2021-07-30,47,Yes
1500,,Female,49,116759,Marketing,0,4,Willmaking,5,2021-07-31,12,Yes
1501,,Male,46,180702,Entertainment,3,1,Divorce,4,2021-08-02,30,Yes
1502,,Male,59,89366,Healthcare,0,1,Divorce,4,2021-08-03,28,Yes
1503,,Male,57,95172,Healthcare,0,3,Adoption,5,2021-08-07,22,Yes
1504,,Female,58,95975,Executive,0,3,Adoption,5,2021-08-09,9,Yes
1505,,Female,61,165573,Healthcare,1,5,Willmaking,4,2021-08-10,14,Yes
1506,,Female,30,122698,Entertainment,4,0,Custody,3,2021-08-10,33,Yes
1507,,Male,43,180887,Entertainment,3,6,Custody,3,2021-08-11,34,Yes
1508,,Female,34,142720,Executive,3,0,Divorce,4,2021-08-11,47,Yes
1509,,Female,37,113460,Lawyer,2,4,Custody,3,2021-08-12,12,Yes
1510,,Female,26,169346,Healthcare,1,5,Divorce,4,2021-08-18,44,Yes
1511,,Female,36,93176,Artist,0,5,Divorce,5,2021-08-21,46,Yes
1512,,Male,55,110434,Artist,2,6,Custody,3,2021-08-22,10,Yes
1513,,Female,24,146016,Artist,3,1,Custody,5,2021-08-22,47,Yes
1514,,Male,67,119362,Engineer,1,6,Willmaking,3,2021-08-22,15,Yes
1515,,Male,47,101073,Executive,4,6,Divorce,5,2021-08-22,16,Yes
1516,,Female,38,75853,Homemaker,1,1,Divorce,5,2021-08-22,45,Yes
1517,,Female,63,62617,Artist,0,3,Willmaking,3,2021-08-25,17,Yes
1518,,Male,43,81545,Artist,1,1,Divorce,4,2021-08-25,7,Yes
1519,,Male,52,67372,Artist,3,2,Custody,4,2021-08-29,39,Yes
1520,,Female,48,109703,Executive,2,3,Custody,5,2021-09-02,28,Yes
633,,Male,36,95000,Artist,0,4,Childcare,5,2014-07-18,35,Yes
1522,,Female,43,186334,Artist,3,0,Willmaking,5,2021-09-05,20,Yes
1523,,Female,46,163473,Artist,0,6,Divorce,5,2021-09-08,24,Yes
1524,,Male,54,166697,Marketing,2,6,Custody,3,2021-09-09,43,Yes
1525,,Female,66,146776,Lawyer,1,3,Willmaking,4,2021-09-13,14,Yes
1526,,Male,54,89819,Artist,4,5,Adoption,4,2021-09-13,50,Yes
1877,,Female,38,139592,Marketing,4,4,Childcare,5,2019-01-13,32,Yes
1528,,Female,40,69388,Engineer,2,1,Custody,4,2021-09-18,16,Yes
401,,Male,24,133602,Artist,1,0,Childcare,4,2017-12-04,17,Yes
1530,,Female,52,117620,Healthcare,0,2,Custody,5,2021-09-21,19,Yes
1531,,Female,39,134748,Marketing,2,5,Adoption,5,2021-09-22,13,Yes
1532,,Female,54,104098,Healthcare,1,4,Willmaking,5,2021-09-22,13,Yes
1533,,Female,45,149915,Doctor,4,6,Custody,4,2021-09-22,45,Yes
1534,,Male,42,85351,Healthcare,1,0,Divorce,5,2021-09-24,14,Yes
1535,,Male,72,80160,Artist,4,0,Willmaking,3,2021-09-24,17,Yes
1536,,Male,46,174432,Artist,2,1,Willmaking,5,2021-09-25,11,Yes
1537,,Male,37,124125,Artist,3,6,Divorce,4,2021-09-25,13,Yes
1538,,Male,28,70787,Doctor,4,1,Custody,5,2021-09-28,23,Yes
1539,,Female,57,75473,Healthcare,2,0,Adoption,4,2021-09-29,27,Yes
1540,,Male,59,170226,Lawyer,0,6,Divorce,5,2021-09-29,39,Yes
1350,,Female,53,67097,Engineer,4,6,Childcare,5,2017-12-26,41,Yes
1542,,Female,35,185388,Healthcare,3,6,Willmaking,3,2021-10-02,15,Yes
1543,,Female,25,168110,Doctor,0,0,Custody,4,2021-10-03,38,Yes
1544,,Female,60,53306,Engineer,3,0,Adoption,5,2021-10-05,33,Yes
1279,,Female,39,82812,Artist,1,4,Childcare,5,2020-04-08,24,Yes
1546,,Female,36,85401,Entertainment,0,5,Custody,4,2021-10-08,37,Yes
570,,Female,25,177368,Healthcare,4,1,Childcare,4,2019-07-09,18,Yes
1548,,Female,29,53812,Homemaker,2,4,Divorce,4,2021-10-09,20,Yes
1549,,Female,45,60771,Entertainment,4,3,Custody,5,2021-10-10,32,Yes
1550,,Female,60,56398,Entertainment,0,1,Willmaking,4,2021-10-13,7,Yes
1632,,Female,43,13000,Engineer,1,5,Childcare,3,2016-06-03,35,Yes
1552,,Female,40,76422,Healthcare,3,6,Custody,5,2021-10-15,41,Yes
1553,,Female,58,176551,Healthcare,2,0,Divorce,4,2021-10-15,28,Yes
1554,,Male,61,164248,Entertainment,1,3,Divorce,5,2021-10-16,39,Yes
1555,,Male,27,79806,Healthcare,3,6,Custody,3,2021-10-19,40,Yes
1556,,Female,34,150187,Healthcare,0,3,Custody,5,2021-10-19,36,Yes
1557,,Female,32,109188,Lawyer,3,3,Divorce,4,2021-10-20,54,Yes
1558,,Female,49,129455,Lawyer,4,6,Willmaking,5,2021-10-25,9,Yes
1559,,Female,60,164598,Healthcare,0,3,Willmaking,3,2021-10-26,20,Yes
1560,,Female,24,116813,Entertainment,0,1,Custody,5,2021-10-26,21,Yes
1561,,Female,64,132951,Healthcare,3,5,Divorce,5,2021-10-26,11,Yes
1562,,Female,32,95734,Homemaker,0,6,Divorce,4,2021-11-02,20,Yes
1563,,Male,39,76654,Artist,2,3,Willmaking,4,2021-11-02,19,Yes
1564,,Male,56,86289,Artist,0,0,Adoption,3,2021-11-02,36,Yes
1565,,Male,61,186655,,4,3,Divorce,5,2021-11-03,44,Yes
1566,,Male,37,176147,Healthcare,4,6,Adoption,4,2021-11-03,9,Yes
1567,,Female,31,142351,Entertainment,0,5,Custody,3,2021-11-03,47,Yes
1568,,Male,58,186673,Doctor,3,1,Willmaking,3,2021-11-05,17,Yes
1569,,Female,65,131521,Artist,4,6,Willmaking,4,2021-11-08,7,Yes
1570,,Female,25,50223,Entertainment,4,1,Divorce,4,2021-11-09,49,Yes
1571,,Female,32,74308,Entertainment,1,6,Divorce,4,2021-11-11,20,Yes
1572,,Female,39,111859,Healthcare,2,4,Willmaking,4,2021-11-12,6,Yes
1573,,Female,24,168303,Executive,3,0,Divorce,5,2021-11-14,37,Yes
1574,,Female,43,155881,Lawyer,2,3,Willmaking,5,2021-11-14,8,Yes
1853,,Female,22,79000,Homemaker,4,1,Childcare,5,2016-06-03,36,Yes
1576,,Female,46,52374,Artist,4,0,Custody,4,2021-11-17,49,Yes
1577,,Female,38,163612,Executive,2,1,Willmaking,5,2021-11-18,16,Yes
1578,,Female,36,86154,Doctor,1,4,Custody,4,2021-11-18,28,Yes
1579,,Female,41,64756,Marketing,4,6,Willmaking,3,2021-11-20,9,Yes
1580,,Male,24,185257,Artist,4,3,Custody,4,2021-11-20,21,Yes
1581,,Female,25,121926,Lawyer,4,6,Divorce,5,2021-11-23,51,Yes
1582,,Male,53,78669,Artist,4,5,Custody,5,2021-11-24,33,Yes
1738,,Male,21,112884,Healthcare,2,3,Childcare,5,2020-01-10,23,Yes
1075,,Female,22,132860,Healthcare,0,3,Childcare,5,2021-04-13,41,Yes
1585,,Male,72,103195,Doctor,0,4,Willmaking,4,2021-12-01,18,Yes
1586,,Female,52,161663,Executive,3,0,Willmaking,4,2021-12-03,17,Yes
1587,,Female,50,54754,Artist,3,5,Divorce,5,2021-12-07,19,Yes
501,,Male,27,103933,Executive,2,5,Childcare,3,2021-10-08,35,Yes
1589,,Female,52,136531,Engineer,1,5,Adoption,3,2021-12-09,14,Yes
1590,,Male,30,120838,Artist,4,3,Divorce,5,2021-12-10,34,Yes
693,,Male,65,95469,Doctor,0,5,Childcare,3,2016-12-01,23,Yes
1592,,Female,53,143047,Executive,4,6,Adoption,5,2021-12-15,41,Yes
1593,,Female,28,131748,Artist,1,4,Custody,3,2021-12-15,35,Yes
1594,,Male,30,164214,Lawyer,1,4,Adoption,4,2021-12-15,44,Yes
1595,,Male,37,142801,Lawyer,0,1,Adoption,4,2021-12-16,36,Yes
1596,,Male,56,142723,Engineer,2,6,Adoption,4,2021-12-17,8,Yes
1597,,Female,41,145498,Artist,0,4,Divorce,5,2021-12-18,42,Yes
1598,,Male,27,129215,Entertainment,0,0,Divorce,5,2021-12-19,43,Yes
1599,,Female,52,152429,Entertainment,2,1,Custody,5,2021-12-19,41,Yes
1600,,Male,52,155151,Marketing,0,3,Adoption,4,2021-12-22,49,Yes
1601,,Female,40,153607,Healthcare,1,2,Custody,3,2021-12-22,11,Yes
1602,,Female,36,147447,Doctor,3,5,Willmaking,3,2021-12-23,9,Yes
383,,Female,31,184481,Executive,3,4,Childcare,3,2018-12-01,38,Yes
893,,Male,30,145720,Homemaker,3,3,Childcare,5,2019-05-08,24,Yes
1605,,Female,33,127410,Engineer,0,2,Custody,5,2021-12-24,53,Yes
1606,,Female,42,74467,Lawyer,0,2,Willmaking,5,2021-12-24,20,Yes
547,,Male,62,119259,Healthcare,4,3,Childcare,4,2018-02-19,10,Yes
1608,,Female,30,174159,Lawyer,3,3,Divorce,4,2021-12-25,34,Yes
1609,,Female,60,92812,Artist,0,3,Willmaking,5,2021-12-26,13,Yes
1610,,Female,40,170166,Artist,0,0,Custody,3,2021-12-26,33,Yes
1330,,Male,59,119296,Engineer,4,3,Childcare,3,2018-08-17,18,Yes
232,,Male,57,48000,Healthcare,0,1,Childcare,3,2016-07-25,17,Yes
1613,,Female,36,60175,Executive,3,1,Willmaking,3,2021-12-31,17,Yes
1614,,Female,52,116858,Artist,4,3,Willmaking,3,2021-12-31,12,Yes
1615,,Male,28,95839,Executive,2,4,Custody,3,2021-12-31,29,Yes
1616,,Female,47,122961,Doctor,2,4,Willmaking,4,2022-01-03,6,Yes
1617,,Male,25,141471,Artist,4,5,Custody,4,2022-01-06,12,Yes
126,,Male,62,167112,Lawyer,0,4,Childcare,5,2019-10-09,46,Yes
1400,,Female,37,91180,Entertainment,1,3,Childcare,5,2019-07-30,10,Yes
1607,,Female,28,124256,Marketing,0,0,Childcare,3,2019-10-13,21,Yes
1621,,Male,37,108169,Executive,3,0,Divorce,5,2022-01-13,18,Yes
1622,,Female,51,141351,Engineer,2,6,Divorce,4,2022-01-14,19,Yes
1623,,Male,36,58289,Artist,4,4,Custody,4,2022-01-16,40,Yes
1624,,Female,35,167411,Marketing,0,6,Custody,4,2022-01-16,23,Yes
1625,,Female,25,139520,Artist,2,5,Adoption,5,2022-01-16,19,Yes
12,,Female,25,187643,Artist,3,2,Childcare,3,2019-07-09,19,Yes
1627,,Female,46,146118,Marketing,4,3,Custody,3,2022-01-17,7,Yes
1628,,Female,53,177134,Healthcare,4,4,Divorce,4,2022-01-17,20,Yes
55,,Female,34,124852,Healthcare,4,3,Childcare,3,2020-03-09,23,Yes
1630,,Female,26,57337,Healthcare,3,0,Custody,5,2022-01-18,13,Yes
1631,,Female,64,181703,Lawyer,2,4,Divorce,4,2022-01-19,39,Yes
1481,,Female,42,146195,Healthcare,3,4,Childcare,5,2019-03-26,40,Yes
1633,,Female,26,61917,Artist,1,0,Adoption,4,2022-01-20,42,Yes
324,,Female,48,176884,Engineer,2,0,Childcare,4,2022-03-03,27,Yes
1635,,Female,60,113575,Entertainment,1,4,Divorce,4,2022-01-23,19,Yes
1636,,Male,43,59741,Artist,0,4,Divorce,5,2022-01-25,50,Yes
1637,,Male,53,122658,Engineer,0,2,Adoption,4,2022-01-27,12,Yes
817,,Male,34,166247,Executive,1,6,Childcare,3,2021-04-27,19,Yes
1639,,Female,28,110309,Artist,3,3,Divorce,5,2022-01-28,32,Yes
452,,Female,28,92135,Homemaker,2,6,Childcare,3,2021-11-27,16,Yes
1641,,Female,32,111077,Artist,3,3,Custody,3,2022-02-05,13,Yes
1642,,Female,48,94029,Healthcare,3,6,Willmaking,5,2022-02-06,10,Yes
1643,,Female,68,185900,Homemaker,4,1,Willmaking,3,2022-02-06,18,Yes
1644,,Female,54,157290,Artist,0,0,Custody,3,2022-02-06,45,Yes
1645,,Male,57,175996,Entertainment,1,0,Adoption,3,2022-02-08,12,Yes
1646,,Female,35,170333,Entertainment,1,1,Custody,5,2022-02-08,47,Yes
617,,Female,27,82285,Engineer,1,1,Childcare,4,2017-08-13,19,Yes
1648,,Male,30,102016,Artist,1,0,Custody,5,2022-02-12,42,Yes
1649,,Male,75,77902,Artist,1,5,Willmaking,3,2022-02-16,14,Yes
1650,,Female,49,84167,Artist,2,4,Divorce,4,2022-02-16,19,Yes
1651,,Female,28,184815,Lawyer,4,2,Adoption,5,2022-02-18,18,Yes
1657,,Female,51,111896,Executive,4,3,Childcare,5,2018-09-06,10,Yes
271,,Female,47,187898,Artist,0,0,Childcare,3,2019-06-27,44,Yes
1654,,Female,27,174768,Entertainment,2,0,Divorce,5,2022-02-22,21,Yes
336,,Female,40,79801,Doctor,3,0,Childcare,3,2022-01-17,43,Yes
1656,,Male,45,117920,Doctor,3,5,Custody,5,2022-02-25,36,Yes
1612,,Female,65,124982,Engineer,4,0,Childcare,4,2021-09-13,54,Yes
1114,,Female,59,58217,Artist,1,4,Childcare,4,2021-03-03,29,Yes
1659,,Male,54,128258,Executive,1,0,Custody,4,2022-02-28,16,Yes
1660,,Female,50,62475,Artist,2,5,Divorce,5,2022-02-28,23,Yes
1661,,Female,39,141580,Healthcare,2,1,Divorce,4,2022-03-01,12,Yes
1662,,Female,42,59284,Doctor,2,1,Willmaking,3,2022-03-01,19,Yes
1663,,Female,48,82854,Artist,3,3,Custody,3,2022-03-01,28,Yes
1664,,Male,27,170019,Artist,1,2,Divorce,4,2022-03-01,25,Yes
1462,,Female,21,149727,Artist,1,6,Childcare,4,2020-06-26,38,Yes
1666,,Female,21,171362,Executive,4,2,Adoption,3,2022-03-05,38,Yes
1667,,Female,33,106709,Marketing,0,1,Adoption,3,2022-03-07,54,Yes
1668,,Male,52,78274,Artist,0,1,Adoption,4,2022-03-08,23,Yes
1669,,Female,37,168723,Homemaker,0,3,Adoption,5,2022-03-08,54,Yes
1670,,Female,29,90228,Engineer,4,6,Divorce,4,2022-03-09,20,Yes
1671,,Female,26,89473,Lawyer,0,3,Custody,4,2022-03-11,9,Yes
1672,,Male,45,131911,Healthcare,1,1,Custody,5,2022-03-12,39,Yes
1673,,Female,62,76646,Artist,1,5,Divorce,5,2022-03-12,45,Yes
1674,,Female,49,78308,Executive,3,1,Adoption,3,2022-03-14,52,Yes
163,,Female,26,151124,Artist,3,0,Childcare,4,2017-06-27,51,Yes
1676,,Female,43,170403,Artist,4,5,Custody,3,2022-03-16,30,Yes
1436,,Female,60,179877,Healthcare,2,3,Childcare,3,2018-07-18,51,Yes
1919,,Female,61,68009,Artist,4,3,Childcare,3,2022-11-28,35,Yes
1679,,Male,43,125471,Engineer,3,3,Custody,5,2022-03-19,27,Yes
1825,,Female,43,172896,Engineer,0,4,Childcare,5,2019-02-06,38,Yes
1681,,Male,56,124785,Lawyer,1,3,Willmaking,4,2022-03-21,8,Yes
1147,,Female,30,145679,Artist,3,3,Childcare,4,2020-02-09,52,Yes
1683,,Female,37,141359,Healthcare,2,4,Custody,3,2022-03-22,30,Yes
1684,,Female,47,65528,Marketing,3,0,Willmaking,3,2022-03-22,19,Yes
1685,,Female,43,101474,Homemaker,1,1,Custody,4,2022-03-22,45,Yes
999,,Male,28,164914,Artist,0,0,Childcare,5,2017-04-17,20,Yes
1687,,Female,50,135705,Engineer,1,0,Willmaking,3,2022-03-26,8,Yes
1688,,Male,30,130573,Entertainment,3,1,Adoption,4,2022-03-26,41,Yes
1781,,Male,54,87000,Doctor,4,6,Childcare,4,2016-09-16,44,Yes
1690,,Female,53,152303,Artist,2,5,Adoption,3,2022-03-27,16,Yes
1691,,Female,35,144582,Doctor,4,2,Adoption,3,2022-03-27,17,Yes
1692,,Male,35,112957,Executive,4,6,Divorce,5,2022-03-28,17,Yes
1693,,Male,36,82377,Engineer,3,1,Divorce,5,2022-03-28,37,Yes
1694,,Female,36,78489,Artist,3,5,Custody,3,2022-03-28,13,Yes
1695,,Male,26,82315,Engineer,2,1,Divorce,5,2022-03-29,49,Yes
1696,,Female,54,93288,Artist,1,4,Divorce,5,2022-03-30,38,Yes
1032,,Female,55,128205,Healthcare,0,6,Childcare,3,2020-04-23,53,Yes
1698,,Male,59,189650,Lawyer,0,4,Adoption,4,2022-03-31,37,Yes
1699,,Female,33,114858,Artist,1,0,Custody,5,2022-03-31,14,Yes
1700,,Male,30,62362,Lawyer,2,1,Custody,4,2022-04-01,53,Yes
1701,,Female,44,88192,Marketing,4,0,Custody,3,2022-04-01,26,Yes
1702,,Male,30,74350,Lawyer,2,1,Custody,4,2022-04-04,25,Yes
258,,Female,31,139758,Lawyer,4,2,Childcare,3,2018-08-06,22,Yes
1704,,Female,34,135159,Engineer,2,5,Divorce,4,2022-04-05,16,Yes
1705,,Male,72,144103,Healthcare,1,0,Willmaking,5,2022-04-06,11,Yes
1706,,Male,22,75518,Lawyer,2,4,Adoption,4,2022-04-07,54,Yes
1707,,Male,44,160980,Doctor,4,2,Adoption,3,2022-04-11,35,Yes
1708,,Female,63,126263,Marketing,1,5,Divorce,5,2022-04-11,44,Yes
1709,,Female,29,102904,Artist,3,4,Custody,4,2022-04-12,31,Yes
1710,,Female,59,123064,Artist,3,2,Adoption,3,2022-04-13,16,Yes
1711,,Female,26,174501,,4,2,Divorce,5,2022-04-14,35,Yes
1712,,Female,63,157661,Healthcare,2,6,Willmaking,3,2022-04-17,6,Yes
1713,,Female,50,118385,Healthcare,2,6,Custody,5,2022-04-17,33,Yes
1714,,Female,40,116463,Artist,2,6,Custody,5,2022-04-18,28,Yes
1715,,Female,38,181773,Healthcare,1,1,Custody,5,2022-04-18,19,Yes
1716,,Male,38,171794,Artist,4,4,Adoption,4,2022-04-20,7,Yes
1717,,Male,56,172601,Marketing,4,1,Adoption,4,2022-04-25,20,Yes
1718,,Female,32,161212,Artist,4,4,Divorce,5,2022-04-25,40,Yes
1719,,Female,52,156339,Homemaker,0,2,Divorce,5,2022-04-28,50,Yes
1720,,Male,53,69644,Artist,1,2,Custody,5,2022-04-28,26,Yes
1721,,Female,30,167214,Homemaker,2,6,Custody,3,2022-04-28,21,Yes
1722,,Male,74,65483,Marketing,1,6,Willmaking,4,2022-04-30,19,Yes
1723,,Female,50,145654,Executive,2,6,Willmaking,4,2022-04-30,12,Yes
